数据日期,用户编号,地址码,地区码,测量点名称,相序类型,0时,1时,2时,3时,4时,5时,6时,7时,8时,9时,10时,11时,12时,13时,14时,15时,16时,17时,18时,19时,20时,21时,22时,23时,运行容量,计量方式,综合倍率,供电单位
2016-04-20,="0147900426",58000(E290),="4201",计量:2774243,1,88.2,83.1,77.85,74.7,70.05,71.1,72.3,76.2,103.65,335.7,358.8,361.65,281.1,239.1,318.15,344.4,335.7,302.25,167.4,157.95,143.55,83.4,80.55,78.45,1250,高供高计,1500,东新营业班
2016-04-20,="0147900426",58000(E290),="4201",计量:2774243,5,13.8,14.85,8.25,12.9,5.4,0.45,-0.9,4.8,10.35,130.05,152.25,166.35,131.25,102.6,143.55,156.45,152.55,148.8,58.5,55.95,43.8,6,19.2,13.35,1250,高供高计,1500,东新营业班
2016-04-21,="0147900426",58000(E290),="4201",计量:2774243,1,77.25,67.2,69.9,69.3,71.85,67.5,65.25,73.05,100.65,326.1,343.5,366.45,318.3,295.65,353.7,388.65,341.55,323.1,158.4,127.95,113.4,98.85,86.1,79.05,1250,高供高计,1500,东新营业班
2016-04-21,="0147900426",58000(E290),="4201",计量:2774243,5,15.15,7.05,11.7,6.3,13.8,10.05,17.4,8.55,13.5,121.2,147.3,143.1,147.75,132.15,159.45,173.55,142.8,145.2,46.35,26.25,14.85,16.65,10.35,6.45,1250,高供高计,1500,东新营业班
2016-04-22,="0147900426",58000(E290),="4201",计量:2774243,1,62.55,60.75,67.35,78.15,70.35,67.2,58.65,72.9,93,301.35,351.75,376.95,316.35,294.9,370.2,369.3,355.65,324.3,159.15,138.15,135,111.75,82.95,77.4,1250,高供高计,1500,东新营业班
2016-04-22,="0147900426",58000(E290),="4201",计量:2774243,5,12.6,12.15,2.4,12.75,5.55,7.8,3.75,15.45,21.15,105.75,145.35,157.05,145.95,130.95,153.45,151.5,134.85,135.45,39.15,21.15,17.85,22.8,9.75,15.75,1250,高供高计,1500,东新营业班
2016-04-23,="0147900426",58000(E290),="4201",计量:2774243,1,69,74.1,72.9,66.45,67.2,65.85,79.2,76.95,111.75,291.9,254.7,281.1,250.5,220.05,286.05,296.1,316.65,174.15,144.9,96.3,80.1,68.1,80.25,82.95,1250,高供高计,1500,东新营业班
2016-04-23,="0147900426",58000(E290),="4201",计量:2774243,5,11.7,11.4,18.6,12.6,16.05,9.6,12.15,16.65,4.65,118.5,99.45,111.15,107.85,107.25,134.85,133.2,140.55,69.75,43.95,14.1,13.95,3,16.05,24.15,1250,高供高计,1500,东新营业班
2016-04-24,="0147900426",58000(E290),="4201",计量:2774243,1,71.1,71.25,60.75,69,61.65,64.35,66.6,68.1,62.25,56.1,84.3,76.8,108.6,87.75,94.8,90.15,90.75,82.2,67.05,87.15,77.1,69.9,62.25,58.65,1250,高供高计,1500,东新营业班
2016-04-24,="0147900426",58000(E290),="4201",计量:2774243,5,6,6.45,7.8,16.95,5.4,8.1,2.7,10.2,15.3,12.75,20.85,8.55,29.4,11.7,21,13.5,15.6,6.9,10.65,24.3,15.15,6.15,10.8,9.45,1250,高供高计,1500,东新营业班
2016-04-25,="0147900426",58000(E290),="4201",计量:2774243,1,60.9,64.8,63,63.75,55.95,60.6,64.65,71.4,83.1,251.4,276.15,288.15,248.25,205.95,317.1,322.95,340.2,331.95,177.15,173.55,151.5,128.85,143.85,112.65,1250,高供高计,1500,东新营业班
2016-04-25,="0147900426",58000(E290),="4201",计量:2774243,5,-2.4,8.55,8.4,11.7,12,4.05,6.45,14.1,15.75,75.3,90.6,95.25,98.55,71.85,115.35,114.75,115.95,140.55,58.8,49.65,33.15,22.5,27.15,16.8,1250,高供高计,1500,东新营业班
2016-04-26,="0147900426",58000(E290),="4201",计量:2774243,1,116.25,110.25,124.95,107.55,103.65,105.3,106.65,116.25,127.35,325.2,341.1,339.6,302.25,241.65,348.6,333.15,385.65,290.55,201.9,185.1,172.8,102.45,92.1,90.6,1250,高供高计,1500,东新营业班
2016-04-26,="0147900426",58000(E290),="4201",计量:2774243,5,14.55,9.6,13.95,8.55,1.2,0.6,8.85,15,37.65,130.05,142.65,135.6,145.65,105.9,150.75,134.1,167.25,126.15,80.4,62.4,55.95,11.1,15.3,12.75,1250,高供高计,1500,东新营业班
2016-04-27,="0147900426",58000(E290),="4201",计量:2774243,1,89.7,85.2,84.45,89.85,91.95,83.4,87.3,89.1,105.9,295.2,306.6,385.8,276,222.45,331.35,348.45,340.95,347.25,182.85,173.7,160.05,118.95,80.55,79.5,1250,高供高计,1500,东新营业班
2016-04-27,="0147900426",58000(E290),="4201",计量:2774243,5,11.25,8.4,10.05,15.6,15.9,9.9,7.8,20.85,15.15,124.65,122.7,158.4,117.3,84.3,144.75,142.2,142.95,165,51.3,45.3,38.25,5.55,10.05,11.1,1250,高供高计,1500,东新营业班
2016-04-28,="0147900426",58000(E290),="4201",计量:2774243,1,71.4,65.55,67.8,72,66,64.95,70.5,70.5,97.2,342,354.75,383.25,313.95,262.2,349.65,351.6,345.15,326.55,214.95,141.9,120.3,94.8,65.25,65.4,1250,高供高计,1500,东新营业班
2016-04-28,="0147900426",58000(E290),="4201",计量:2774243,5,8.7,8.4,8.4,13.65,7.95,2.85,11.1,8.4,12.15,149.4,144.9,174,148.35,109.95,158.1,142.2,141.75,154.2,85.5,38.85,24.15,21.75,1.35,7.95,1250,高供高计,1500,东新营业班
2016-04-29,="0147900426",58000(E290),="4201",计量:2774243,1,63.9,63.75,58.95,61.2,59.25,60.6,68.25,73.05,94.95,274.05,291.45,319.65,310.65,236.25,322.05,351.45,331.35,306.45,157.5,157.65,127.95,115.2,99.15,85.35,1250,高供高计,1500,东新营业班
2016-04-29,="0147900426",58000(E290),="4201",计量:2774243,5,10.05,11.25,1.05,7.8,-3,-6.6,11.7,-1.05,10.5,105.9,115.5,135.45,160.95,103.65,140.7,145.8,144.45,142.8,44.85,41.55,30.45,18,22.95,-1.95,1250,高供高计,1500,东新营业班
2016-04-30,="0147900426",58000(E290),="4201",计量:2774243,1,70.65,65.1,62.4,61.05,66.3,62.7,73.2,62.7,68.1,84.3,176.85,153.45,183.75,161.85,188.55,170.85,187.65,191.25,177.3,81.6,73.5,82.65,68.55,69.3,1250,高供高计,1500,东新营业班
2016-04-30,="0147900426",58000(E290),="4201",计量:2774243,5,6.75,10.8,6.75,2.1,4.95,2.85,5.1,4.2,1.95,10.8,59.1,38.7,62.1,49.65,61.95,52.65,63.3,68.7,61.2,15,5.85,13.95,10.2,-0.75,1250,高供高计,1500,东新营业班
2016-05-01,="0147900426",58000(E290),="4201",计量:2774243,1,78.3,67.35,66,63.75,71.25,64.05,65.1,63.15,64.65,71.7,82.95,82.95,130.2,128.85,130.35,115.8,125.55,111.6,129.75,108.6,88.35,84.3,76.8,90,1250,高供高计,1500,东新营业班
2016-05-01,="0147900426",58000(E290),="4201",计量:2774243,5,4.8,3.75,7.65,6.15,2.25,0.9,2.85,9.45,10.8,9.3,4.5,2.85,22.65,24,24.75,12,23.4,10.95,24.15,11.1,0.45,0.45,-1.05,3.45,1250,高供高计,1500,东新营业班
2016-05-02,="0147900426",58000(E290),="4201",计量:2774243,1,83.85,80.25,84.9,58.95,62.4,61.2,60.15,53.4,55.95,180.45,202.65,188.7,200.7,180.6,184.8,166.2,131.7,120.6,106.65,100.2,97.35,101.25,108.3,102,1250,高供高计,1500,东新营业班
2016-05-02,="0147900426",58000(E290),="4201",计量:2774243,5,0,-1.5,-0.15,10.8,9.45,11.25,11.4,8.1,5.7,60.6,65.25,55.2,64.95,51,54.75,47.85,24.75,19.5,17.85,12.15,4.95,9.6,14.1,7.95,1250,高供高计,1500,东新营业班
2016-05-03,="0147900426",58000(E290),="4201",计量:2774243,1,57,55.35,54.15,55.05,54.15,57.6,57.3,59.4,77.4,267.9,308.25,321.15,306.75,249.3,339.45,384.9,383.85,370.95,166.95,172.95,131.85,109.35,81.15,75.3,1250,高供高计,1500,东新营业班
2016-05-03,="0147900426",58000(E290),="4201",计量:2774243,5,6,9.9,1.05,12.3,2.55,7.05,0.15,5.25,10.5,96.3,126.75,128.7,157.65,115.35,141.9,169.95,163.95,157.95,27.3,57.45,23.85,22.8,25.95,7.65,1250,高供高计,1500,东新营业班
2016-05-04,="0147900426",58000(E290),="4201",计量:2774243,1,63,67.2,62.25,65.7,66,60.45,64.95,63.75,85.5,319.65,370.05,394.5,337.35,342.15,428.85,472.8,430.35,425.1,191.4,165.75,135.3,119.1,88.5,83.4,1250,高供高计,1500,东新营业班
2016-05-04,="0147900426",58000(E290),="4201",计量:2774243,5,2.1,2.4,3.15,3.6,4.35,9.15,7.05,4.5,4.2,111.9,151.2,163.2,150,150,177,205.8,186.15,212.25,61.35,47.1,23.55,12.9,17.4,14.4,1250,高供高计,1500,东新营业班
2016-05-05,="0147900426",58000(E290),="4201",计量:2774243,1,87.6,81.3,65.55,82.8,66.45,80.55,61.65,65.85,97.95,389.4,397.35,411.75,379.95,383.1,425.4,453.45,474.45,444.15,205.95,183.3,163.95,138,120.9,105.6,1250,高供高计,1500,东新营业班
2016-05-05,="0147900426",58000(E290),="4201",计量:2774243,5,12.45,10.95,8.25,10.8,9.75,20.7,12.9,2.1,9.6,184.5,192,187.95,188.55,192,188.1,217.05,217.2,228.75,65.1,53.55,41.7,32.25,25.2,14.4,1250,高供高计,1500,东新营业班
2016-05-06,="0147900426",58000(E290),="4201",计量:2774243,1,108.15,97.95,88.95,93.75,92.25,89.4,113.25,91.8,114.6,434.1,490.8,500.1,454.05,470.55,533.4,576.9,582.15,522,350.4,193.95,155.1,116.25,111.15,116.7,1250,高供高计,1500,东新营业班
2016-05-06,="0147900426",58000(E290),="4201",计量:2774243,5,18.9,8.25,4.2,4.8,3.75,11.7,13.8,17.4,23.25,196.95,237,234.15,211.2,221.7,227.4,256.65,267.45,268.35,188.7,76.8,45.9,24,30,19.5,1250,高供高计,1500,东新营业班
2016-05-07,="0147900426",58000(E290),="4201",计量:2774243,1,98.4,95.4,90.15,121.35,93.6,94.65,103.2,88.35,114,251.4,285.9,298.95,238.65,217.95,295.05,315.45,325.5,153.3,102.6,103.35,108.9,99.6,99.3,79.5,1250,高供高计,1500,东新营业班
2016-05-07,="0147900426",58000(E290),="4201",计量:2774243,5,8.1,4.35,-0.15,8.7,3.45,12.15,-3.3,3.15,18.75,100.95,119.25,109.65,82.2,88.95,123.6,125.85,121.35,39.9,15.6,24.3,21.75,18,24.45,12.45,1250,高供高计,1500,东新营业班
2016-05-08,="0147900426",58000(E290),="4201",计量:2774243,1,71.25,74.1,64.8,65.7,59.85,60.15,69,59.1,67.2,75.75,82.2,89.55,79.65,80.85,89.55,87.45,83.7,87.75,83.85,69.3,70.2,64.2,62.55,70.95,1250,高供高计,1500,东新营业班
2016-05-08,="0147900426",58000(E290),="4201",计量:2774243,5,12.9,9.15,7.95,6.3,1.2,2.1,8.4,-1.05,0.9,4.95,0.9,12.6,4.65,15.6,9.15,6.15,-2.55,4.2,7.95,5.55,6.15,4.2,3.75,10.35,1250,高供高计,1500,东新营业班
2016-05-09,="0147900426",58000(E290),="4201",计量:2774243,1,64.35,59.85,61.5,63,64.35,69.45,63.9,70.65,100.35,216.15,275.85,319.5,280.35,237.15,316.05,328.2,346.35,320.55,223.65,231.45,189.6,186.45,130.95,156.9,1250,高供高计,1500,东新营业班
2016-05-09,="0147900426",58000(E290),="4201",计量:2774243,5,6.6,2.4,4.05,4.2,6.45,10.5,3.75,11.4,12.75,57.9,127.05,136.05,116.25,101.1,123.3,142.8,131.1,132.15,71.7,81.45,53.55,52.8,29.55,27.6,1250,高供高计,1500,东新营业班
2016-05-10,="0147900426",58000(E290),="4201",计量:2774243,1,66,66.75,70.5,70.5,68.1,64.2,75.45,65.85,86.25,271.5,276.75,300.15,255.45,216.15,321,317.7,333.9,289.65,210.3,205.05,171.75,145.8,109.05,95.25,1250,高供高计,1500,东新营业班
2016-05-10,="0147900426",58000(E290),="4201",计量:2774243,5,7.05,-0.6,7.2,10.5,10.8,4.35,-1.35,0.9,11.7,83.85,92.55,102.75,105.45,85.95,122.4,119.55,121.05,113.55,68.85,75.9,43.5,5.85,16.65,20.55,1250,高供高计,1500,东新营业班
2016-05-11,="0147900426",58000(E290),="4201",计量:2774243,1,91.05,84.6,83.7,80.85,77.85,96.3,85.2,79.95,89.85,295.8,323.1,382.05,320.7,258.9,410.85,475.65,439.35,397.05,224.55,188.25,201.9,162.9,129.75,107.55,1250,高供高计,1500,东新营业班
2016-05-11,="0147900426",58000(E290),="4201",计量:2774243,5,13.95,13.05,9.9,6.75,3.6,4.35,7.05,3.45,9,87.45,,130.95,122.1,103.95,173.1,191.55,188.85,,68.4,51.75,51,28.8,10.65,-5.7,1250,高供高计,1500,东新营业班
2016-05-12,="0147900426",58000(E290),="4201",计量:2774243,1,107.55,103.95,114.3,96.45,93,96.45,80.7,88.5,111.45,384.9,412.5,433.65,403.65,333.6,398.7,477,549.15,428.7,217.8,185.7,179.4,140.1,140.4,124.35,1250,高供高计,1500,东新营业班
2016-05-12,="0147900426",58000(E290),="4201",计量:2774243,5,-4.8,-7.65,-4.65,-6,-6.15,-5.4,1.05,2.1,18.9,168.3,204.15,200.25,197.1,132,163.65,202.05,242.85,182.25,59.1,47.7,36.9,19.5,21.45,14.4,1250,高供高计,1500,东新营业班
2016-05-13,="0147900426",58000(E290),="4201",计量:2774243,1,97.65,93.6,86.55,85.35,87,87.75,87.45,100.5,117,384,374.7,364.2,355.65,318.15,368.4,419.4,422.4,360.9,171.45,155.4,134.4,115.2,100.2,107.25,1250,高供高计,1500,东新营业班
2016-05-13,="0147900426",58000(E290),="4201",计量:2774243,5,-5.25,-6.9,-7.95,-9.9,-8.55,-8.4,-8.25,-5.1,12.75,170.25,153,143.25,169.95,148.95,139.95,186.3,190.05,157.8,47.4,32.55,17.25,10.35,18.6,21.45,1250,高供高计,1500,东新营业班
2016-05-14,="0147900426",58000(E290),="4201",计量:2774243,1,100.35,85.05,83.85,75.45,73.65,70.2,69.75,70.05,78.9,115.8,147.15,127.65,120.3,112.8,116.25,129.6,132.15,118.05,135.75,140.55,110.85,97.8,111,92.1,1250,高供高计,1500,东新营业班
2016-05-14,="0147900426",58000(E290),="4201",计量:2774243,5,11.4,6.6,9,2.55,-1.8,-2.85,-5.4,2.25,4.95,11.4,21.45,18.15,22.8,18.9,15.3,22.35,24.3,23.1,34.65,22.05,8.85,1.95,6.6,3.45,1250,高供高计,1500,东新营业班
2016-05-15,="0147900426",58000(E290),="4201",计量:2774243,1,71.1,72.6,63.75,73.8,62.85,63.75,64.8,69,72.6,93.3,86.7,97.8,82.05,75.75,86.85,93.15,102,80.85,86.85,85.2,84.9,74.25,73.95,65.55,1250,高供高计,1500,东新营业班
2016-05-15,="0147900426",58000(E290),="4201",计量:2774243,5,8.1,9.9,6.75,11.85,5.25,3.45,1.5,3.15,2.85,3.9,-1.2,11.85,-4.65,-10.05,-6.75,-0.6,-1.95,-12.45,8.25,-4.35,-1.35,3.6,1.65,-6.75,1250,高供高计,1500,东新营业班
2016-05-16,="0147900426",58000(E290),="4201",计量:2774243,1,65.25,77.4,70.8,60,58.05,63.6,65.55,68.55,85.35,251.25,312.45,338.1,275.1,262.35,363.75,381.6,411.9,358.5,181.65,136.05,126.15,105.45,76.5,69.15,1250,高供高计,1500,东新营业班
2016-05-16,="0147900426",58000(E290),="4201",计量:2774243,5,1.8,10.95,6.3,-9.3,-10.05,-6,-4.5,-5.85,21.15,88.05,135,130.35,129.15,121.8,153.6,157.2,180.9,150.9,64.35,26.4,16.05,-0.15,13.2,-1.05,1250,高供高计,1500,东新营业班
2016-05-17,="0147900426",58000(E290),="4201",计量:2774243,1,62.25,60.15,53.7,65.55,54.75,69.45,65.4,63,79.5,275.25,278.25,331.2,352.5,250.5,314.4,387.3,365.7,356.7,231.75,175.2,187.95,121.8,98.4,86.85,1250,高供高计,1500,东新营业班
2016-05-17,="0147900426",58000(E290),="4201",计量:2774243,5,-11.4,-1.35,0,5.7,0,14.4,2.55,2.55,7.65,112.8,115.8,151.8,157.65,110.1,126.6,178.35,170.85,160.8,84.75,53.85,64.05,19.95,20.7,9.3,1250,高供高计,1500,东新营业班
2016-05-18,="0147900426",58000(E290),="4201",计量:2774243,1,75,78.9,83.55,70.2,71.25,63.3,65.85,79.5,82.35,369.3,351,379.35,396,330,379.95,419.55,406.5,375,273.3,261.3,188.25,138.9,128.4,151.05,1250,高供高计,1500,东新营业班
2016-05-18,="0147900426",58000(E290),="4201",计量:2774243,5,0.45,5.4,5.55,0.45,1.8,-3.45,-3.15,2.7,9.3,152.4,154.95,169.5,175.2,153.75,160.8,186.3,173.4,176.4,132,120.45,50.7,23.4,19.5,24.45,1250,高供高计,1500,东新营业班
2016-05-19,="0147900426",58000(E290),="4201",计量:2774243,1,80.1,70.8,70.8,71.7,67.2,64.65,73.05,69.6,88.5,385.2,357,385.2,371.55,329.1,392.1,395.85,383.4,343.8,204.9,213.6,165.75,127.5,99.15,73.05,1250,高供高计,1500,东新营业班
2016-05-19,="0147900426",58000(E290),="4201",计量:2774243,5,1.8,-3.75,5.25,6,11.25,10.65,2.7,9.45,5.1,173.7,154.8,175.65,175.05,158.25,183.3,177.9,172.35,176.7,78.9,67.95,34.65,15.3,12.45,7.05,1250,高供高计,1500,东新营业班
2016-05-20,="0147900426",58000(E290),="4201",计量:2774243,1,80.1,73.65,74.7,66.75,61.35,67.05,72.3,65.7,86.85,276.75,266.1,287.85,264.45,208.35,286.5,282.45,295.65,320.7,241.35,181.8,109.05,84.9,79.95,78.9,1250,高供高计,1500,东新营业班
2016-05-20,="0147900426",58000(E290),="4201",计量:2774243,5,7.05,16.65,12.15,7.2,12.15,8.25,14.25,2.25,17.85,113.4,105.3,108.15,119.25,97.2,128.1,111,129.3,142.5,120.9,65.55,-0.9,8.55,9,9.75,1250,高供高计,1500,东新营业班
2016-05-21,="0147900426",58000(E290),="4201",计量:2774243,1,81,85.95,79.65,73.05,69.15,64.2,58.35,63.3,85.05,264.3,332.25,391.2,301.2,248.55,328.5,339.15,348.45,219.9,119.55,107.1,104.55,108,89.85,77.85,1250,高供高计,1500,东新营业班
2016-05-21,="0147900426",58000(E290),="4201",计量:2774243,5,15.6,17.4,16.2,16.65,9.3,5.1,8.55,-1.2,15.15,104.55,162,193.95,154.65,126.9,160.8,152.4,168.15,102.9,25.5,20.85,23.1,15.9,-0.9,-3.6,1250,高供高计,1500,东新营业班
2016-05-22,="0147900426",58000(E290),="4201",计量:2774243,1,69.3,72.9,70.65,69.15,70.65,72.15,72,72.45,75.6,76.8,88.2,87,90,91.05,90.15,91.05,102.6,75.3,87.75,84.45,82.05,87,84,85.2,1250,高供高计,1500,东新营业班
2016-05-22,="0147900426",58000(E290),="4201",计量:2774243,5,-4.35,-5.25,-4.35,-5.25,-4.35,-4.8,-6.3,-5.85,-6.75,-6,-7.05,1.95,-5.25,-4.2,-3.75,-7.65,-5.1,-10.05,-2.55,-2.4,-1.8,-1.95,-2.25,-4.95,1250,高供高计,1500,东新营业班
2016-05-23,="0147900426",58000(E290),="4201",计量:2774243,1,86.25,91.5,85.05,74.55,83.7,78.3,99.45,88.95,101.4,241.65,374.25,373.2,279.9,263.25,361.35,367.35,373.5,333.45,240.15,197.4,191.85,144.9,144.15,86.55,1250,高供高计,1500,东新营业班
2016-05-23,="0147900426",58000(E290),="4201",计量:2774243,5,-3.15,3,2.4,-3.9,3.3,-0.6,7.05,0.9,19.65,81,180.45,178.8,138.75,128.4,161.1,176.25,169.05,166.65,121.2,86.25,83.1,44.4,37.35,1.65,1250,高供高计,1500,东新营业班
2016-05-24,="0147900426",58000(E290),="4201",计量:2774243,1,111.3,79.5,90,81,80.1,70.05,74.25,85.95,91.35,358.05,364.8,373.05,322.65,283.8,360,388.8,439.65,342.6,236.7,261.15,262.5,105.15,87,89.1,1250,高供高计,1500,东新营业班
2016-05-24,="0147900426",58000(E290),="4201",计量:2774243,5,-0.3,1.8,6.9,6.45,0,-6.3,-4.95,-2.55,1.05,148.95,166.65,166.8,161.55,139.35,161.4,171.15,194.1,145.8,103.5,120.9,117.9,28.8,26.25,9.9,1250,高供高计,1500,东新营业班
2016-05-25,="0147900426",58000(E290),="4201",计量:2774243,1,77.1,67.2,72.3,64.2,68.85,69.45,76.95,73.35,87.6,385.8,378,447.15,354.3,329.4,403.95,455.55,441.3,387.9,202.5,198.9,181.5,161.55,105.15,83.25,1250,高供高计,1500,东新营业班
2016-05-25,="0147900426",58000(E290),="4201",计量:2774243,5,13.65,4.8,12.3,9.15,5.7,2.85,10.65,12.45,11.4,167.55,165.75,193.65,164.85,146.4,180.45,201.9,202.95,191.4,75,60.15,48.75,34.95,15.45,15.6,1250,高供高计,1500,东新营业班
2016-05-26,="0147900426",58000(E290),="4201",计量:2774243,1,73.5,89.7,75.6,87.3,98.4,93,81.9,87.45,109.2,353.1,316.5,307.8,293.55,246.6,290.85,298.8,317.4,328.95,233.25,207.6,165.75,129.75,83.55,73.5,1250,高供高计,1500,东新营业班
2016-05-26,="0147900426",58000(E290),="4201",计量:2774243,5,7.5,21.9,10.5,7.95,25.35,18.45,6.3,8.1,11.25,162.3,135.6,124.95,141.9,125.25,132.3,124.2,122.4,139.65,104.55,78.45,41.4,15.45,9.3,5.1,1250,高供高计,1500,东新营业班
2016-05-27,="0147900426",58000(E290),="4201",计量:2774243,1,65.7,71.25,70.95,60.15,68.1,61.2,76.8,72.75,101.1,259.8,345.3,397.8,282.9,230.4,285.15,351.45,358.95,319.2,212.25,194.7,196.8,169.2,156.3,71.25,1250,高供高计,1500,东新营业班
2016-05-27,="0147900426",58000(E290),="4201",计量:2774243,5,12.9,12.15,14.4,9,13.05,2.4,15.45,14.85,18,81.6,140.7,169.05,139.35,96.45,118.05,145.65,145.95,142.35,83.25,67.2,54.6,43.65,22.8,9.3,1250,高供高计,1500,东新营业班
2016-05-28,="0147900426",58000(E290),="4201",计量:2774243,1,67.5,64.35,56.55,67.35,55.05,64.05,55.05,51.45,58.35,85.65,117,166.8,173.7,157.2,171.75,172.35,147.6,169.65,153.3,130.65,143.7,107.1,136.2,70.35,1250,高供高计,1500,东新营业班
2016-05-28,="0147900426",58000(E290),="4201",计量:2774243,5,2.7,10.2,9.75,8.4,7.5,3,9.15,4.95,7.05,1.2,19.8,25.05,29.55,27.6,35.55,29.7,7.8,33.3,24,16.2,32.4,10.2,32.1,-7.2,1250,高供高计,1500,东新营业班
2016-05-29,="0147900426",58000(E290),="4201",计量:2774243,1,79.05,80.85,77.1,83.7,79.65,75.75,71.1,66.3,65.1,73.2,87,150.9,169.65,161.1,160.35,154.65,134.55,127.5,106.95,107.4,73.2,96,78.45,87.45,1250,高供高计,1500,东新营业班
2016-05-29,="0147900426",58000(E290),="4201",计量:2774243,5,-0.45,5.4,2.4,8.25,0.45,1.65,-3,-4.5,3.75,3.3,1.05,28.65,40.35,33.9,34.95,31.5,20.55,25.95,13.8,12,2.1,7.2,3,9.6,1250,高供高计,1500,东新营业班
2016-05-30,="0147900426",58000(E290),="4201",计量:2774243,1,89.1,78.6,83.4,75.9,74.55,88.35,80.7,103.5,117.3,359.85,353.7,440.85,394.35,355.5,437.4,485.7,485.25,448.2,308.1,318.6,269.4,260.85,253.05,259.65,1250,高供高计,1500,东新营业班
2016-05-30,="0147900426",58000(E290),="4201",计量:2774243,5,11.7,0.9,-1.05,2.85,-1.05,6.15,4.8,22.05,25.2,141.45,138.9,185.25,189.3,159.45,184.05,206.7,195.3,192.9,127.35,137.55,109.5,118.05,111.9,100.2,1250,高供高计,1500,东新营业班
2016-05-31,="0147900426",58000(E290),="4201",计量:2774243,1,236.1,237.15,199.95,177.3,84.9,93.15,104.55,91.95,113.85,448.05,477.9,532.95,552.3,502.2,538.95,615.6,596.85,551.55,417.9,253.8,232.35,159,125.85,113.4,1250,高供高计,1500,东新营业班
2016-05-31,="0147900426",58000(E290),="4201",计量:2774243,5,100.8,115.95,74.7,56.1,5.85,3.6,19.2,14.85,16.2,187.65,213,245.25,266.55,225.15,218.85,264.6,268.8,235.2,200.25,98.85,87.9,45.75,20.25,18.15,1250,高供高计,1500,东新营业班
2016-06-01,="0147900426",58000(E290),="4201",计量:2774243,1,107.25,105,112.65,104.85,104.55,99.75,102.45,108.45,133.35,310.2,401.25,421.2,408,313.2,380.25,416.7,426.45,391.35,269.55,245.55,239.7,125.55,121.2,94.8,1250,高供高计,1500,东新营业班
2016-06-01,="0147900426",58000(E290),="4201",计量:2774243,5,9.75,8.85,13.5,17.1,13.95,13.95,6.45,22.5,46.65,143.7,207.9,198.9,213.3,176.7,183.15,215.7,222.3,202.35,150.75,119.25,124.65,24.9,32.1,1.5,1250,高供高计,1500,东新营业班
2016-06-02,="0147900426",58000(E290),="4201",计量:2774243,1,87.45,83.85,86.85,81.15,95.25,81,94.95,94.95,129,364.8,339.3,349.35,334.05,250.5,358.35,343.35,348.75,328.05,241.65,222.6,210.75,132.3,122.1,101.25,1250,高供高计,1500,东新营业班
2016-06-02,="0147900426",58000(E290),="4201",计量:2774243,5,-1.8,0.9,5.4,0.15,5.4,-3.75,-0.45,-1.5,39.3,177.75,178.2,180,185.1,137.55,160.35,157.5,167.7,155.4,116.4,84.15,90,18.75,21.9,-0.75,1250,高供高计,1500,东新营业班
2016-06-03,="0147900426",58000(E290),="4201",计量:2774243,1,103.95,98.4,83.55,88.95,92.7,84.15,90.45,108.75,117,315.15,325.8,326.55,314.7,252.45,306.9,336.15,338.7,307.05,167.7,158.55,140.55,104.85,87,93.75,1250,高供高计,1500,东新营业班
2016-06-03,="0147900426",58000(E290),="4201",计量:2774243,5,-1.8,-1.8,-6.6,-6.6,-0.9,-7.05,2.55,8.25,16.8,126.9,146.55,139.5,142.5,125.85,147.75,154.35,150,144.9,48.15,42.3,29.1,4.8,-2.7,7.65,1250,高供高计,1500,东新营业班
2016-06-04,="0147900426",58000(E290),="4201",计量:2774243,1,82.5,97.95,67.35,73.95,65.7,67.8,74.25,72.15,106.5,327.75,351.6,388.35,240.15,195.75,310.5,316.8,328.95,237.15,174.3,116.85,110.7,106.65,101.7,73.35,1250,高供高计,1500,东新营业班
2016-06-04,="0147900426",58000(E290),="4201",计量:2774243,5,2.1,15.45,2.4,18.3,3,9.9,12.15,10.35,16.35,127.05,144.6,153.6,75.15,60.6,104.4,105.6,112.2,76.35,48.45,19.95,16.8,7.95,15.9,-5.85,1250,高供高计,1500,东新营业班
2016-06-05,="0147900426",58000(E290),="4201",计量:2774243,1,70.5,66,64.05,76.95,78,79.8,73.35,70.8,70.2,106.8,153.6,126.45,127.8,126.15,156.15,159.15,154.8,170.1,163.5,135.9,148.5,158.7,142.05,144.75,1250,高供高计,1500,东新营业班
2016-06-05,="0147900426",58000(E290),="4201",计量:2774243,5,-7.65,-8.85,-9.45,1.2,3.3,3.9,1.5,-1.8,-3.45,5.4,33.9,13.2,19.95,20.4,39.6,34.05,37.65,48.3,41.1,27.9,38.1,50.4,32.4,45.9,1250,高供高计,1500,东新营业班
2016-06-06,="0147900426",58000(E290),="4201",计量:2774243,1,139.8,127.05,94.65,73.2,66.6,64.2,67.95,82.95,103.35,450.15,494.85,539.55,484.95,463.8,561.6,579.15,591.3,572.55,424.65,358.2,328.05,257.55,297.9,121.8,1250,高供高计,1500,东新营业班
2016-06-06,="0147900426",58000(E290),="4201",计量:2774243,5,32.4,31.8,10.65,8.4,4.65,12.6,12.75,11.55,19.5,202.95,224.55,237.45,235.65,202.5,247.8,242.55,255.15,246.15,200.1,163.35,140.1,106.95,133.8,11.1,1250,高供高计,1500,东新营业班
